hotel_name,hotel_slug,check_in_date,check_out_date,nights,guests,rooms,day_offset,availability,total_price,original_price,price_per_night,has_discount,discount_percentage,rating_score,review_count,scrape_timestamp
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-11,2026-01-13,2,2,1,74,sold_out,,,,False,,,,2025-10-29T15:19:42.623646
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-13,2026-01-15,2,2,1,76,sold_out,,,,False,,,,2025-10-29T15:19:49.097751
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-15,2026-01-17,2,2,1,78,sold_out,,,,False,,,,2025-10-29T15:19:55.911608
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-17,2026-01-19,2,2,1,80,sold_out,3100.0,,1550.0,False,,,,2025-10-29T15:20:03.879888
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-19,2026-01-21,2,2,1,82,sold_out,3100.0,,1550.0,False,,,,2025-10-29T15:20:10.431604
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-21,2026-01-23,2,2,1,84,sold_out,3100.0,,1550.0,False,,,,2025-10-29T15:20:16.005399
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-23,2026-01-25,2,2,1,86,sold_out,3100.0,,1550.0,False,,,,2025-10-29T15:20:20.875821
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-25,2026-01-27,2,2,1,88,available,107179.0,,53589.5,False,,,,2025-10-29T15:20:26.689558
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-27,2026-01-29,2,2,1,90,sold_out,,,,False,,,,2025-10-29T15:20:32.594450
Moditlo River Lodge,moditlo-river-lodge,2025-10-29,2025-10-31,2,2,1,0,sold_out,,,,False,,,,2025-10-29T15:20:40.480413
Moditlo River Lodge,moditlo-river-lodge,2025-10-31,2025-11-02,2,2,1,2,available,34668.0,,17334.0,False,,,,2025-10-29T15:20:46.158112
Moditlo River Lodge,moditlo-river-lodge,2025-11-02,2025-11-04,2,2,1,4,available,34668.0,,17334.0,False,,,,2025-10-29T15:20:51.683455
Moditlo River Lodge,moditlo-river-lodge,2025-11-04,2025-11-06,2,2,1,6,available,34668.0,,17334.0,False,,,,2025-10-29T15:20:57.102156
Moditlo River Lodge,moditlo-river-lodge,2025-11-06,2025-11-08,2,2,1,8,available,34668.0,,17334.0,False,,,,2025-10-29T15:21:02.942380
Moditlo River Lodge,moditlo-river-lodge,2025-11-08,2025-11-10,2,2,1,10,sold_out,53355.0,,26677.5,False,,,,2025-10-29T15:21:08.501155
Moditlo River Lodge,moditlo-river-lodge,2025-11-10,2025-11-12,2,2,1,12,sold_out,53355.0,,26677.5,False,,,,2025-10-29T15:21:14.200153
Moditlo River Lodge,moditlo-river-lodge,2025-11-12,2025-11-14,2,2,1,14,sold_out,53355.0,,26677.5,False,,,,2025-10-29T15:21:20.978248
Moditlo River Lodge,moditlo-river-lodge,2025-11-14,2025-11-16,2,2,1,16,sold_out,34668.0,,17334.0,False,,,,2025-10-29T15:21:27.673649
Moditlo River Lodge,moditlo-river-lodge,2025-11-16,2025-11-18,2,2,1,18,sold_out,34668.0,,17334.0,False,,,,2025-10-29T15:21:34.270228
Moditlo River Lodge,moditlo-river-lodge,2025-11-18,2025-11-20,2,2,1,20,sold_out,,,,False,,,,2025-10-29T15:21:46.231802
Moditlo River Lodge,moditlo-river-lodge,2025-11-20,2025-11-22,2,2,1,22,sold_out,53355.0,,26677.5,False,,,,2025-10-29T15:21:57.502262
Moditlo River Lodge,moditlo-river-lodge,2025-11-22,2025-11-24,2,2,1,24,available,34668.0,,17334.0,False,,,,2025-10-29T15:22:04.224894
Moditlo River Lodge,moditlo-river-lodge,2025-11-24,2025-11-26,2,2,1,26,available,34668.0,,17334.0,False,,,,2025-10-29T15:22:10.729818
Moditlo River Lodge,moditlo-river-lodge,2025-11-26,2025-11-28,2,2,1,28,available,34668.0,,17334.0,False,,,,2025-10-29T15:22:18.197017
Moditlo River Lodge,moditlo-river-lodge,2025-11-28,2025-11-30,2,2,1,30,sold_out,31201.0,34668.0,15600.5,True,10.0,,,2025-10-29T15:22:26.026772
Moditlo River Lodge,moditlo-river-lodge,2025-11-30,2025-12-02,2,2,1,32,sold_out,31201.0,34668.0,15600.5,True,10.0,,,2025-10-29T15:22:34.149221
Moditlo River Lodge,moditlo-river-lodge,2025-12-02,2025-12-04,2,2,1,34,available,30816.0,38520.0,15408.0,True,20.0,,,2025-10-29T15:22:42.992814
Moditlo River Lodge,moditlo-river-lodge,2025-12-04,2025-12-06,2,2,1,36,available,30816.0,38520.0,15408.0,True,20.0,,,2025-10-29T15:22:49.751891
Moditlo River Lodge,moditlo-river-lodge,2025-12-06,2025-12-08,2,2,1,38,available,30816.0,38520.0,15408.0,True,20.0,,,2025-10-29T15:22:56.548795
Moditlo River Lodge,moditlo-river-lodge,2025-12-08,2025-12-10,2,2,1,40,available,30816.0,38520.0,15408.0,True,20.0,,,2025-10-29T15:23:03.793146
Moditlo River Lodge,moditlo-river-lodge,2025-12-10,2025-12-12,2,2,1,42,available,30816.0,38520.0,15408.0,True,20.0,,,2025-10-29T15:23:11.402627
Moditlo River Lodge,moditlo-river-lodge,2025-12-12,2025-12-14,2,2,1,44,available,30816.0,38520.0,15408.0,True,20.0,,,2025-10-29T15:23:19.212558
Moditlo River Lodge,moditlo-river-lodge,2025-12-14,2025-12-16,2,2,1,46,available,30816.0,38520.0,15408.0,True,20.0,,,2025-10-29T15:23:26.108985
Moditlo River Lodge,moditlo-river-lodge,2025-12-16,2025-12-18,2,2,1,48,sold_out,30816.0,38520.0,15408.0,True,20.0,,,2025-10-29T15:23:33.622585
Moditlo River Lodge,moditlo-river-lodge,2025-12-18,2025-12-20,2,2,1,50,available,30816.0,38520.0,15408.0,True,20.0,,,2025-10-29T15:23:41.033752
Moditlo River Lodge,moditlo-river-lodge,2025-12-20,2025-12-22,2,2,1,52,available,34552.0,43190.0,17276.0,True,20.0,,,2025-10-29T15:23:48.006903
Moditlo River Lodge,moditlo-river-lodge,2025-12-22,2025-12-24,2,2,1,54,available,38871.0,,19435.5,False,,,,2025-10-29T15:23:54.031481
Moditlo River Lodge,moditlo-river-lodge,2025-12-24,2025-12-26,2,2,1,56,sold_out,,,,False,,,,2025-10-29T15:24:00.293273
Moditlo River Lodge,moditlo-river-lodge,2025-12-26,2025-12-28,2,2,1,58,sold_out,,,,False,,,,2025-10-29T15:24:05.988384
Moditlo River Lodge,moditlo-river-lodge,2025-12-28,2025-12-30,2,2,1,60,sold_out,,,,False,,,,2025-10-29T15:24:12.320752
Moditlo River Lodge,moditlo-river-lodge,2025-12-30,2026-01-01,2,2,1,62,sold_out,,,,False,,,,2025-10-29T15:24:19.962124
Moditlo River Lodge,moditlo-river-lodge,2026-01-01,2026-01-03,2,2,1,64,sold_out,38871.0,,19435.5,False,,,,2025-10-29T15:24:28.386097
Moditlo River Lodge,moditlo-river-lodge,2026-01-03,2026-01-05,2,2,1,66,sold_out,53355.0,,26677.5,False,,,,2025-10-29T15:24:35.367203
Moditlo River Lodge,moditlo-river-lodge,2026-01-05,2026-01-07,2,2,1,68,sold_out,38871.0,,19435.5,False,,,,2025-10-29T15:24:42.018335
Moditlo River Lodge,moditlo-river-lodge,2026-01-07,2026-01-09,2,2,1,70,sold_out,,,,False,,,,2025-10-29T15:24:49.137940
Moditlo River Lodge,moditlo-river-lodge,2026-01-09,2026-01-11,2,2,1,72,sold_out,37620.0,,18810.0,False,,,,2025-10-29T15:24:55.892157
Moditlo River Lodge,moditlo-river-lodge,2026-01-11,2026-01-13,2,2,1,74,available,37620.0,,18810.0,False,,,,2025-10-29T15:25:03.034259
Moditlo River Lodge,moditlo-river-lodge,2026-01-13,2026-01-15,2,2,1,76,sold_out,53355.0,,26677.5,False,,,,2025-10-29T15:25:09.720586
Moditlo River Lodge,moditlo-river-lodge,2026-01-15,2026-01-17,2,2,1,78,sold_out,,,,False,,,,2025-10-29T15:25:17.062430
Moditlo River Lodge,moditlo-river-lodge,2026-01-17,2026-01-19,2,2,1,80,sold_out,53355.0,,26677.5,False,,,,2025-10-29T15:25:23.679060
Moditlo River Lodge,moditlo-river-lodge,2026-01-19,2026-01-21,2,2,1,82,available,37620.0,,18810.0,False,,,,2025-10-29T15:25:31.555271
Moditlo River Lodge,moditlo-river-lodge,2026-01-21,2026-01-23,2,2,1,84,sold_out,53355.0,,26677.5,False,,,,2025-10-29T15:25:37.845303
Moditlo River Lodge,moditlo-river-lodge,2026-01-23,2026-01-25,2,2,1,86,sold_out,37620.0,,18810.0,False,,,,2025-10-29T15:25:44.439742
Moditlo River Lodge,moditlo-river-lodge,2026-01-25,2026-01-27,2,2,1,88,available,37620.0,,18810.0,False,,,,2025-10-29T15:25:51.717884
Moditlo River Lodge,moditlo-river-lodge,2026-01-27,2026-01-29,2,2,1,90,sold_out,,,,False,,,,2025-10-29T15:25:58.243675
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-10-29,2025-10-31,2,2,1,0,available,,,,False,,,,2025-10-29T15:26:08.048679
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-10-31,2025-11-02,2,2,1,2,sold_out,33163.0,39015.0,16581.5,True,15.0,,,2025-10-29T15:26:16.519916
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-11-02,2025-11-04,2,2,1,4,sold_out,,,,False,,,,2025-10-29T15:26:23.671494
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-11-04,2025-11-06,2,2,1,6,sold_out,,,,False,,,,2025-10-29T15:26:31.582352
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-11-06,2025-11-08,2,2,1,8,sold_out,,,,False,,,,2025-10-29T15:26:39.664669
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-11-08,2025-11-10,2,2,1,10,sold_out,33163.0,39015.0,16581.5,True,15.0,,,2025-10-29T15:26:46.166577
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-11-10,2025-11-12,2,2,1,12,sold_out,33163.0,39015.0,16581.5,True,15.0,,,2025-10-29T15:26:52.245692
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-11-12,2025-11-14,2,2,1,14,sold_out,33163.0,39015.0,16581.5,True,15.0,,,2025-10-29T15:26:59.508458
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-11-14,2025-11-16,2,2,1,16,sold_out,,,,False,,,,2025-10-29T15:27:07.816465
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-11-16,2025-11-18,2,2,1,18,sold_out,33163.0,39015.0,16581.5,True,15.0,,,2025-10-29T15:27:16.251221
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-11-18,2025-11-20,2,2,1,20,sold_out,,,,False,,,,2025-10-29T15:27:23.428359
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-11-20,2025-11-22,2,2,1,22,sold_out,,,,False,,,,2025-10-29T15:27:30.711263
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-11-22,2025-11-24,2,2,1,24,sold_out,27180.0,,13590.0,False,,,,2025-10-29T15:27:37.943429
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-11-24,2025-11-26,2,2,1,26,sold_out,32220.0,,16110.0,False,,,,2025-10-29T15:27:44.575434
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-11-26,2025-11-28,2,2,1,28,sold_out,25020.0,,12510.0,False,,,,2025-10-29T15:27:51.608174
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-11-28,2025-11-30,2,2,1,30,sold_out,25020.0,,12510.0,False,,,,2025-10-29T15:27:58.729815
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-11-30,2025-12-02,2,2,1,32,sold_out,33163.0,39015.0,16581.5,True,15.0,,,2025-10-29T15:28:05.912412
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-12-02,2025-12-04,2,2,1,34,sold_out,22723.0,26733.0,11361.5,True,15.0,,,2025-10-29T15:28:13.138177
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-12-04,2025-12-06,2,2,1,36,sold_out,22723.0,26733.0,11361.5,True,15.0,,,2025-10-29T15:28:21.415323
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-12-06,2025-12-08,2,2,1,38,sold_out,,,,False,,,,2025-10-29T15:28:29.239001
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-12-08,2025-12-10,2,2,1,40,sold_out,24480.0,,12240.0,False,,,,2025-10-29T15:28:37.133099
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-12-10,2025-12-12,2,2,1,42,sold_out,,,,False,,,,2025-10-29T15:28:55.717083
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-12-12,2025-12-14,2,2,1,44,sold_out,,,,False,,,,2025-10-29T15:29:08.055003
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-12-14,2025-12-16,2,2,1,46,sold_out,22723.0,26733.0,11361.5,True,15.0,,,2025-10-29T15:29:16.967910
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-12-16,2025-12-18,2,2,1,48,sold_out,22723.0,26733.0,11361.5,True,15.0,,,2025-10-29T15:29:25.550916
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-12-18,2025-12-20,2,2,1,50,sold_out,22723.0,26733.0,11361.5,True,15.0,,,2025-10-29T15:29:33.636749
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-12-20,2025-12-22,2,2,1,52,sold_out,31450.0,,15725.0,False,,,,2025-10-29T15:29:42.074726
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-12-22,2025-12-24,2,2,1,54,sold_out,31450.0,,15725.0,False,,,,2025-10-29T15:29:50.705685
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-12-24,2025-12-26,2,2,1,56,sold_out,31450.0,,15725.0,False,,,,2025-10-29T15:29:58.974856
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-12-26,2025-12-28,2,2,1,58,sold_out,31450.0,,15725.0,False,,,,2025-10-29T15:30:07.499046
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-12-28,2025-12-30,2,2,1,60,sold_out,31450.0,,15725.0,False,,,,2025-10-29T15:30:15.010461
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2025-12-30,2026-01-01,2,2,1,62,sold_out,31450.0,,15725.0,False,,,,2025-10-29T15:30:22.195624
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2026-01-01,2026-01-03,2,2,1,64,sold_out,30600.0,,15300.0,False,,,,2025-10-29T15:30:29.208827
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2026-01-03,2026-01-05,2,2,1,66,sold_out,45900.0,,22950.0,False,,,,2025-10-29T15:30:37.496451
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2026-01-05,2026-01-07,2,2,1,68,sold_out,45900.0,,22950.0,False,,,,2025-10-29T15:30:45.679513
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2026-01-07,2026-01-09,2,2,1,70,sold_out,31450.0,,15725.0,False,,,,2025-10-29T15:30:53.433851
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2026-01-09,2026-01-11,2,2,1,72,sold_out,31450.0,,15725.0,False,,,,2025-10-29T15:31:02.288062
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2026-01-11,2026-01-13,2,2,1,74,sold_out,31450.0,,15725.0,False,,,,2025-10-29T15:31:09.818550
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2026-01-13,2026-01-15,2,2,1,76,sold_out,31450.0,,15725.0,False,,,,2025-10-29T15:31:17.338188
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2026-01-15,2026-01-17,2,2,1,78,sold_out,31450.0,,15725.0,False,,,,2025-10-29T15:31:26.065172
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2026-01-17,2026-01-19,2,2,1,80,sold_out,,,,False,,,,2025-10-29T15:31:34.224371
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2026-01-19,2026-01-21,2,2,1,82,sold_out,,,,False,,,,2025-10-29T15:31:42.708066
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2026-01-21,2026-01-23,2,2,1,84,sold_out,45900.0,,22950.0,False,,,,2025-10-29T15:31:50.488791
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2026-01-23,2026-01-25,2,2,1,86,sold_out,31450.0,,15725.0,False,,,,2025-10-29T15:31:57.890706
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2026-01-25,2026-01-27,2,2,1,88,sold_out,31450.0,,15725.0,False,,,,2025-10-29T15:32:06.151010
MILIMA Big 5 Safari Lodge,elephant-hills-big-5-safari-lodge-phalaborwa,2026-01-27,2026-01-29,2,2,1,90,sold_out,45900.0,,22950.0,False,,,,2025-10-29T15:32:14.838265
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-10-29,2025-10-31,2,2,1,0,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:32:26.133846
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-10-31,2025-11-02,2,2,1,2,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:32:33.731794
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-11-02,2025-11-04,2,2,1,4,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:32:43.155754
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-11-04,2025-11-06,2,2,1,6,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:32:50.458640
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-11-06,2025-11-08,2,2,1,8,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:32:57.628057
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-11-08,2025-11-10,2,2,1,10,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:33:05.721758
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-11-10,2025-11-12,2,2,1,12,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:33:12.893737
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-11-12,2025-11-14,2,2,1,14,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:33:20.547585
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-11-14,2025-11-16,2,2,1,16,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:33:28.298401
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-11-16,2025-11-18,2,2,1,18,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:33:35.961609
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-11-18,2025-11-20,2,2,1,20,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:33:43.566633
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-11-20,2025-11-22,2,2,1,22,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:33:51.137663
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-11-22,2025-11-24,2,2,1,24,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:33:58.367558
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-11-24,2025-11-26,2,2,1,26,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:34:05.950039
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-11-26,2025-11-28,2,2,1,28,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:34:13.768236
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-11-28,2025-11-30,2,2,1,30,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:34:20.932346
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-11-30,2025-12-02,2,2,1,32,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:34:28.770453
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-12-02,2025-12-04,2,2,1,34,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:34:37.107277
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-12-04,2025-12-06,2,2,1,36,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:34:43.834100
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-12-06,2025-12-08,2,2,1,38,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:34:50.761332
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-12-08,2025-12-10,2,2,1,40,available,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:34:58.698283
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-12-10,2025-12-12,2,2,1,42,available,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:35:07.354827
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-12-12,2025-12-14,2,2,1,44,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:35:16.445117
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-12-14,2025-12-16,2,2,1,46,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:35:23.467014
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-12-16,2025-12-18,2,2,1,48,available,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:35:32.507148
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-12-18,2025-12-20,2,2,1,50,available,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:35:44.849330
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-12-20,2025-12-22,2,2,1,52,available,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:35:55.226767
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-12-22,2025-12-24,2,2,1,54,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:36:02.672571
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-12-24,2025-12-26,2,2,1,56,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:36:10.010837
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-12-26,2025-12-28,2,2,1,58,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:36:17.438740
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-12-28,2025-12-30,2,2,1,60,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:36:25.175872
Maroelani Lodge – Greater Kruger,maroelani-lodge,2025-12-30,2026-01-01,2,2,1,62,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:36:32.359237
Maroelani Lodge – Greater Kruger,maroelani-lodge,2026-01-01,2026-01-03,2,2,1,64,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:36:39.889373
Maroelani Lodge – Greater Kruger,maroelani-lodge,2026-01-03,2026-01-05,2,2,1,66,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:36:47.328534
Maroelani Lodge – Greater Kruger,maroelani-lodge,2026-01-05,2026-01-07,2,2,1,68,sold_out,15360.0,19200.0,7680.0,True,20.0,,,2025-10-29T15:36:55.770664
Maroelani Lodge – Greater Kruger,maroelani-lodge,2026-01-07,2026-01-09,2,2,1,70,sold_out,17280.0,19200.0,8640.0,True,10.0,,,2025-10-29T15:37:03.742675
Maroelani Lodge – Greater Kruger,maroelani-lodge,2026-01-09,2026-01-11,2,2,1,72,sold_out,17280.0,19200.0,8640.0,True,10.0,,,2025-10-29T15:37:15.176813
Maroelani Lodge – Greater Kruger,maroelani-lodge,2026-01-11,2026-01-13,2,2,1,74,sold_out,17280.0,19200.0,8640.0,True,10.0,,,2025-10-29T15:37:23.067238
Maroelani Lodge – Greater Kruger,maroelani-lodge,2026-01-13,2026-01-15,2,2,1,76,sold_out,17280.0,19200.0,8640.0,True,10.0,,,2025-10-29T15:37:31.336551
Maroelani Lodge – Greater Kruger,maroelani-lodge,2026-01-15,2026-01-17,2,2,1,78,sold_out,17280.0,19200.0,8640.0,True,10.0,,,2025-10-29T15:37:38.685994
Maroelani Lodge – Greater Kruger,maroelani-lodge,2026-01-17,2026-01-19,2,2,1,80,sold_out,17280.0,19200.0,8640.0,True,10.0,,,2025-10-29T15:37:45.674538
Maroelani Lodge – Greater Kruger,maroelani-lodge,2026-01-19,2026-01-21,2,2,1,82,sold_out,28800.0,32000.0,14400.0,True,10.0,,,2025-10-29T15:37:52.096641
Maroelani Lodge – Greater Kruger,maroelani-lodge,2026-01-21,2026-01-23,2,2,1,84,sold_out,17280.0,19200.0,8640.0,True,10.0,,,2025-10-29T15:38:00.141490
Maroelani Lodge – Greater Kruger,maroelani-lodge,2026-01-23,2026-01-25,2,2,1,86,sold_out,17280.0,19200.0,8640.0,True,10.0,,,2025-10-29T15:38:07.298814
Maroelani Lodge – Greater Kruger,maroelani-lodge,2026-01-25,2026-01-27,2,2,1,88,sold_out,17280.0,19200.0,8640.0,True,10.0,,,2025-10-29T15:38:20.195244
Maroelani Lodge – Greater Kruger,maroelani-lodge,2026-01-27,2026-01-29,2,2,1,90,sold_out,17280.0,19200.0,8640.0,True,10.0,,,2025-10-29T15:38:28.931889
Oase by 7 Star Lodges,7-star-lodges,2025-10-29,2025-10-31,2,2,1,0,available,,,,False,,,,2025-10-29T15:38:39.808600
Oase by 7 Star Lodges,7-star-lodges,2025-10-31,2025-11-02,2,2,1,2,sold_out,,,,False,,,,2025-10-29T15:38:48.801848
Oase by 7 Star Lodges,7-star-lodges,2025-11-02,2025-11-04,2,2,1,4,sold_out,,,,False,,,,2025-10-29T15:38:56.867255
Oase by 7 Star Lodges,7-star-lodges,2025-11-04,2025-11-06,2,2,1,6,sold_out,28187.0,35234.0,14093.5,True,20.0,,,2025-10-29T15:39:04.064977
Oase by 7 Star Lodges,7-star-lodges,2025-11-06,2025-11-08,2,2,1,8,sold_out,,,,False,,,,2025-10-29T15:39:10.766941
Oase by 7 Star Lodges,7-star-lodges,2025-11-08,2025-11-10,2,2,1,10,sold_out,23300.0,29125.0,11650.0,True,20.0,,,2025-10-29T15:39:18.063702
