hotel_name,hotel_slug,check_in_date,check_out_date,nights,guests,rooms,day_offset,availability,total_price,original_price,price_per_night,has_discount,discount_percentage,rating_score,review_count,total_room_types,available_room_types,sold_out_room_types,property_occupancy_rate,min_room_price,max_room_price,avg_room_price,room_names,scrape_timestamp
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-11-29,2025-12-01,2,2,1,0,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:37:52.151782
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-11-30,2025-12-02,2,2,1,1,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:38:04.139450
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-01,2025-12-03,2,2,1,2,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:38:14.734028
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-02,2025-12-04,2,2,1,3,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:38:25.486296
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-03,2025-12-05,2,2,1,4,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:38:36.545204
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-04,2025-12-06,2,2,1,5,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:38:49.758922
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-05,2025-12-07,2,2,1,6,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:39:04.103590
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-06,2025-12-08,2,2,1,7,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:39:17.099373
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-07,2025-12-09,2,2,1,8,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:39:29.163704
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-08,2025-12-10,2,2,1,9,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:39:41.219038
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-09,2025-12-11,2,2,1,10,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:39:52.887741
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-10,2025-12-12,2,2,1,11,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:40:04.743743
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-11,2025-12-13,2,2,1,12,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:40:15.926697
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-12,2025-12-14,2,2,1,13,available,80472.0,100590.0,40236.0,True,20.0,,,1,1,0,0.0,80472.0,80472.0,80472.0,Three-Bedroom Villa,2025-11-29T13:40:25.020650
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-13,2025-12-15,2,2,1,14,available,90531.0,,45265.5,False,,,,1,1,0,0.0,90531.0,90531.0,90531.0,Three-Bedroom Villa,2025-11-29T13:40:33.816887
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-14,2025-12-16,2,2,1,15,available,90531.0,,45265.5,False,,,,1,1,0,0.0,90531.0,90531.0,90531.0,Three-Bedroom Villa,2025-11-29T13:40:43.634260
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-15,2025-12-17,2,2,1,16,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:40:55.631345
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-16,2025-12-18,2,2,1,17,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:41:06.680430
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-17,2025-12-19,2,2,1,18,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:41:18.419198
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-18,2025-12-20,2,2,1,19,available,90531.0,,45265.5,False,,,,1,1,0,0.0,90531.0,90531.0,90531.0,Three-Bedroom Villa,2025-11-29T13:41:27.125976
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-19,2025-12-21,2,2,1,20,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:41:39.171250
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-20,2025-12-22,2,2,1,21,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:41:50.471434
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-21,2025-12-23,2,2,1,22,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:42:02.360503
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-22,2025-12-24,2,2,1,23,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:42:13.992928
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-23,2025-12-25,2,2,1,24,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:42:25.848231
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-24,2025-12-26,2,2,1,25,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:42:37.518365
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-25,2025-12-27,2,2,1,26,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:42:49.500116
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-26,2025-12-28,2,2,1,27,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:43:02.830366
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-27,2025-12-29,2,2,1,28,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:43:15.073012
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-28,2025-12-30,2,2,1,29,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:43:26.031424
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-29,2025-12-31,2,2,1,30,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:43:37.823891
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-30,2026-01-01,2,2,1,31,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:43:49.137342
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2025-12-31,2026-01-02,2,2,1,32,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:44:00.339474
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-01,2026-01-03,2,2,1,33,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:44:11.323792
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-02,2026-01-04,2,2,1,34,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:44:22.076067
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-03,2026-01-05,2,2,1,35,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:44:34.302848
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-04,2026-01-06,2,2,1,36,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:44:45.206784
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-05,2026-01-07,2,2,1,37,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:44:58.086587
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-06,2026-01-08,2,2,1,38,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:45:08.522385
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-07,2026-01-09,2,2,1,39,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:45:20.603679
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-08,2026-01-10,2,2,1,40,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:45:32.291170
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-09,2026-01-11,2,2,1,41,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:45:42.979838
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-10,2026-01-12,2,2,1,42,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:45:55.699390
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-11,2026-01-13,2,2,1,43,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:46:06.742876
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-12,2026-01-14,2,2,1,44,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:46:17.804914
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-13,2026-01-15,2,2,1,45,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:46:29.361491
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-14,2026-01-16,2,2,1,46,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:46:40.871131
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-15,2026-01-17,2,2,1,47,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:46:51.663909
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-16,2026-01-18,2,2,1,48,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:47:02.659559
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-17,2026-01-19,2,2,1,49,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:47:14.751219
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-18,2026-01-20,2,2,1,50,available,102713.4,,51356.7,False,,,,1,1,0,0.0,102713.4,102713.4,102713.4,Three-Bedroom Villa,2025-11-29T13:47:23.856495
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-19,2026-01-21,2,2,1,51,available,102713.4,,51356.7,False,,,,1,1,0,0.0,102713.4,102713.4,102713.4,Three-Bedroom Villa,2025-11-29T13:47:32.600931
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-20,2026-01-22,2,2,1,52,available,102713.4,,51356.7,False,,,,1,1,0,0.0,102713.4,102713.4,102713.4,Three-Bedroom Villa,2025-11-29T13:47:42.564746
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-21,2026-01-23,2,2,1,53,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:47:53.879877
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-22,2026-01-24,2,2,1,54,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:48:04.617840
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-23,2026-01-25,2,2,1,55,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:48:16.568769
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-24,2026-01-26,2,2,1,56,available,102713.4,,51356.7,False,,,,1,1,0,0.0,102713.4,102713.4,102713.4,Three-Bedroom Villa,2025-11-29T13:48:25.352136
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-25,2026-01-27,2,2,1,57,available,102713.4,,51356.7,False,,,,1,1,0,0.0,102713.4,102713.4,102713.4,Three-Bedroom Villa,2025-11-29T13:48:34.317675
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-26,2026-01-28,2,2,1,58,available,102713.4,,51356.7,False,,,,1,1,0,0.0,102713.4,102713.4,102713.4,Three-Bedroom Villa,2025-11-29T13:48:43.112419
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-27,2026-01-29,2,2,1,59,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:48:54.653008
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-28,2026-01-30,2,2,1,60,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:49:06.029127
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-29,2026-01-31,2,2,1,61,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:49:17.912324
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-30,2026-02-01,2,2,1,62,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:49:28.748969
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-01-31,2026-02-02,2,2,1,63,available,102713.4,,51356.7,False,,,,1,1,0,0.0,102713.4,102713.4,102713.4,Three-Bedroom Villa,2025-11-29T13:49:38.300915
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-01,2026-02-03,2,2,1,64,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:49:50.362940
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-02,2026-02-04,2,2,1,65,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:50:01.895053
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-03,2026-02-05,2,2,1,66,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:50:13.539132
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-04,2026-02-06,2,2,1,67,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:50:25.068376
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-05,2026-02-07,2,2,1,68,available,79888.2,114126.0,39944.1,True,30.0,,,1,1,0,0.0,79888.2,79888.2,79888.2,Three-Bedroom Villa,2025-11-29T13:50:33.947952
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-06,2026-02-08,2,2,1,69,available,79888.2,114126.0,39944.1,True,30.0,,,1,1,0,0.0,79888.2,79888.2,79888.2,Three-Bedroom Villa,2025-11-29T13:50:42.486936
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-07,2026-02-09,2,2,1,70,available,79888.2,114126.0,39944.1,True,30.0,,,1,1,0,0.0,79888.2,79888.2,79888.2,Three-Bedroom Villa,2025-11-29T13:50:51.022618
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-08,2026-02-10,2,2,1,71,available,79888.2,114126.0,39944.1,True,30.0,,,1,1,0,0.0,79888.2,79888.2,79888.2,Three-Bedroom Villa,2025-11-29T13:50:59.591125
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-09,2026-02-11,2,2,1,72,available,79888.2,114126.0,39944.1,True,30.0,,,1,1,0,0.0,79888.2,79888.2,79888.2,Three-Bedroom Villa,2025-11-29T13:51:09.144199
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-10,2026-02-12,2,2,1,73,available,79888.2,114126.0,39944.1,True,30.0,,,1,1,0,0.0,79888.2,79888.2,79888.2,Three-Bedroom Villa,2025-11-29T13:51:17.723025
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-11,2026-02-13,2,2,1,74,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:51:29.283590
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-12,2026-02-14,2,2,1,75,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:51:40.492156
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-13,2026-02-15,2,2,1,76,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:51:52.587508
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-14,2026-02-16,2,2,1,77,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:52:03.155384
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-15,2026-02-17,2,2,1,78,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:52:13.834317
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-16,2026-02-18,2,2,1,79,available,79888.2,114126.0,39944.1,True,30.0,,,1,1,0,0.0,79888.2,79888.2,79888.2,Three-Bedroom Villa,2025-11-29T13:52:22.869301
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-17,2026-02-19,2,2,1,80,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:52:35.237324
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-18,2026-02-20,2,2,1,81,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:52:47.109407
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-19,2026-02-21,2,2,1,82,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:52:59.184515
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-20,2026-02-22,2,2,1,83,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:53:10.950255
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-21,2026-02-23,2,2,1,84,available,79888.2,114126.0,39944.1,True,30.0,,,1,1,0,0.0,79888.2,79888.2,79888.2,Three-Bedroom Villa,2025-11-29T13:53:20.601379
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-22,2026-02-24,2,2,1,85,available,79888.2,114126.0,39944.1,True,30.0,,,1,1,0,0.0,79888.2,79888.2,79888.2,Three-Bedroom Villa,2025-11-29T13:53:29.712896
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-23,2026-02-25,2,2,1,86,available,79888.2,114126.0,39944.1,True,30.0,,,1,1,0,0.0,79888.2,79888.2,79888.2,Three-Bedroom Villa,2025-11-29T13:53:38.403518
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-24,2026-02-26,2,2,1,87,available,79888.2,114126.0,39944.1,True,30.0,,,1,1,0,0.0,79888.2,79888.2,79888.2,Three-Bedroom Villa,2025-11-29T13:53:47.581418
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-25,2026-02-27,2,2,1,88,available,79888.2,114126.0,39944.1,True,30.0,,,1,1,0,0.0,79888.2,79888.2,79888.2,Three-Bedroom Villa,2025-11-29T13:53:57.678210
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-26,2026-02-28,2,2,1,89,available,79888.2,114126.0,39944.1,True,30.0,,,1,1,0,0.0,79888.2,79888.2,79888.2,Three-Bedroom Villa,2025-11-29T13:54:06.856894
Ukanyi Luxury Villa,ukanyi-luxury-villa-hoedspruit,2026-02-27,2026-03-01,2,2,1,90,available,79888.2,114126.0,39944.1,True,30.0,,,1,1,0,0.0,79888.2,79888.2,79888.2,Three-Bedroom Villa,2025-11-29T13:54:15.537365
Moditlo River Lodge,moditlo-river-lodge,2025-11-29,2025-12-01,2,2,1,0,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:54:27.981592
Moditlo River Lodge,moditlo-river-lodge,2025-11-30,2025-12-02,2,2,1,1,available,34668.0,,17334.0,False,,,,1,1,0,0.0,34668.0,34668.0,34668.0,Luxury Double Room including two games drives per day,2025-11-29T13:54:36.407158
Moditlo River Lodge,moditlo-river-lodge,2025-12-01,2025-12-03,2,2,1,2,available,26964.0,38520.0,13482.0,True,30.0,,,2,2,0,0.0,26964.0,26964.0,26964.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-29T13:54:45.369889
Moditlo River Lodge,moditlo-river-lodge,2025-12-02,2025-12-04,2,2,1,3,available,26964.0,38520.0,13482.0,True,30.0,,,2,2,0,0.0,26964.0,26964.0,26964.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-29T13:54:54.032767
Moditlo River Lodge,moditlo-river-lodge,2025-12-03,2025-12-05,2,2,1,4,available,26964.0,38520.0,13482.0,True,30.0,,,2,2,0,0.0,26964.0,26964.0,26964.0,"Luxury Twin Room including two game drives per day, Luxury Double Room including two games drives per day",2025-11-29T13:55:03.846512
Moditlo River Lodge,moditlo-river-lodge,2025-12-04,2025-12-06,2,2,1,5,available,26964.0,38520.0,13482.0,True,30.0,,,2,2,0,0.0,26964.0,26964.0,26964.0,"Luxury Twin Room including two game drives per day, Luxury Double Room including two games drives per day",2025-11-29T13:55:13.798041
Moditlo River Lodge,moditlo-river-lodge,2025-12-05,2025-12-07,2,2,1,6,available,26964.0,38520.0,13482.0,True,30.0,,,2,2,0,0.0,26964.0,26964.0,26964.0,"Luxury Twin Room including two game drives per day, Luxury Double Room including two games drives per day",2025-11-29T13:55:22.807096
Moditlo River Lodge,moditlo-river-lodge,2025-12-06,2025-12-08,2,2,1,7,available,24806.88,38520.0,12403.44,True,35.6,,,2,2,0,0.0,24806.88,24806.88,24806.88,"Luxury Twin Room including two game drives per day, Luxury Double Room including two games drives per day",2025-11-29T13:55:32.321710
Moditlo River Lodge,moditlo-river-lodge,2025-12-07,2025-12-09,2,2,1,8,available,26964.0,38520.0,13482.0,True,30.0,,,2,2,0,0.0,26964.0,26964.0,26964.0,"Luxury Twin Room including two game drives per day, Luxury Double Room including two games drives per day",2025-11-29T13:55:41.752738
Moditlo River Lodge,moditlo-river-lodge,2025-12-08,2025-12-10,2,2,1,9,available,26964.0,38520.0,13482.0,True,30.0,,,2,2,0,0.0,26964.0,26964.0,26964.0,"Luxury Twin Room including two game drives per day, Luxury Double Room including two games drives per day",2025-11-29T13:55:50.812857
Moditlo River Lodge,moditlo-river-lodge,2025-12-09,2025-12-11,2,2,1,10,available,26964.0,38520.0,13482.0,True,30.0,,,2,2,0,0.0,26964.0,26964.0,26964.0,"Luxury Twin Room including two game drives per day, Luxury Double Room including two games drives per day",2025-11-29T13:56:00.305075
Moditlo River Lodge,moditlo-river-lodge,2025-12-10,2025-12-12,2,2,1,11,available,26964.0,38520.0,13482.0,True,30.0,,,2,2,0,0.0,26964.0,26964.0,26964.0,"Luxury Twin Room including two game drives per day, Luxury Double Room including two games drives per day",2025-11-29T13:56:09.207223
Moditlo River Lodge,moditlo-river-lodge,2025-12-11,2025-12-13,2,2,1,12,available,26964.0,38520.0,13482.0,True,30.0,,,2,2,0,0.0,26964.0,26964.0,26964.0,"Luxury Twin Room including two game drives per day, Luxury Double Room including two games drives per day",2025-11-29T13:56:18.353069
Moditlo River Lodge,moditlo-river-lodge,2025-12-12,2025-12-14,2,2,1,13,available,26964.0,38520.0,13482.0,True,30.0,,,2,2,0,0.0,26964.0,26964.0,26964.0,"Luxury Twin Room including two game drives per day, Luxury Double Room including two games drives per day",2025-11-29T13:56:27.527191
Moditlo River Lodge,moditlo-river-lodge,2025-12-13,2025-12-15,2,2,1,14,available,26964.0,38520.0,13482.0,True,30.0,,,2,2,0,0.0,26964.0,26964.0,26964.0,"Luxury Twin Room including two game drives per day, Luxury Double Room including two games drives per day",2025-11-29T13:56:36.031538
Moditlo River Lodge,moditlo-river-lodge,2025-12-14,2025-12-16,2,2,1,15,available,26964.0,38520.0,13482.0,True,30.0,,,2,2,0,0.0,26964.0,26964.0,26964.0,"Luxury Twin Room including two game drives per day, Luxury Double Room including two games drives per day",2025-11-29T13:56:45.019888
Moditlo River Lodge,moditlo-river-lodge,2025-12-15,2025-12-17,2,2,1,16,available,34668.0,,17334.0,False,,,,2,2,0,0.0,34668.0,34668.0,34668.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-29T13:56:53.496708
Moditlo River Lodge,moditlo-river-lodge,2025-12-16,2025-12-18,2,2,1,17,available,30816.0,38520.0,15408.0,True,20.0,,,2,2,0,0.0,30816.0,30816.0,30816.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-29T13:57:03.129302
Moditlo River Lodge,moditlo-river-lodge,2025-12-17,2025-12-19,2,2,1,18,available,30816.0,38520.0,15408.0,True,20.0,,,2,2,0,0.0,30816.0,30816.0,30816.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-29T13:57:14.086744
Moditlo River Lodge,moditlo-river-lodge,2025-12-18,2025-12-20,2,2,1,19,available,30816.0,38520.0,15408.0,True,20.0,,,2,2,0,0.0,30816.0,30816.0,30816.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-29T13:57:22.868382
Moditlo River Lodge,moditlo-river-lodge,2025-12-19,2025-12-21,2,2,1,20,available,32684.0,40855.0,16342.0,True,20.0,,,2,2,0,0.0,32684.0,32684.0,32684.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-29T13:57:31.923190
Moditlo River Lodge,moditlo-river-lodge,2025-12-20,2025-12-22,2,2,1,21,available,34552.0,43190.0,17276.0,True,20.0,,,2,2,0,0.0,34552.0,34552.0,34552.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-29T13:57:40.656608
Moditlo River Lodge,moditlo-river-lodge,2025-12-21,2025-12-23,2,2,1,22,available,38871.0,,19435.5,False,,,,2,2,0,0.0,38871.0,38871.0,38871.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-29T13:57:49.130956
Moditlo River Lodge,moditlo-river-lodge,2025-12-22,2025-12-24,2,2,1,23,available,38871.0,,19435.5,False,,,,2,2,0,0.0,38871.0,38871.0,38871.0,"Luxury Double Room including two games drives per day, Luxury Twin Room including two game drives per day",2025-11-29T13:57:57.919601
Moditlo River Lodge,moditlo-river-lodge,2025-12-23,2025-12-25,2,2,1,24,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:58:08.763199
Moditlo River Lodge,moditlo-river-lodge,2025-12-24,2025-12-26,2,2,1,25,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:58:20.096942
Moditlo River Lodge,moditlo-river-lodge,2025-12-25,2025-12-27,2,2,1,26,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:58:32.000135
Moditlo River Lodge,moditlo-river-lodge,2025-12-26,2025-12-28,2,2,1,27,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:58:43.378192
Moditlo River Lodge,moditlo-river-lodge,2025-12-27,2025-12-29,2,2,1,28,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:58:55.096549
Moditlo River Lodge,moditlo-river-lodge,2025-12-28,2025-12-30,2,2,1,29,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:59:06.472445
Moditlo River Lodge,moditlo-river-lodge,2025-12-29,2025-12-31,2,2,1,30,sold_out,,,,False,,,,0,0,0,,,,,,2025-11-29T13:59:18.624208
Moditlo River Lodge,moditlo-river-lodge,2025-12-30,2026-01-01,2,2,1,31,available,38871.0,,19435.5,False,,,,1,1,0,0.0,38871.0,38871.0,38871.0,Luxury Double Room including two games drives per day,2025-11-29T13:59:27.954336
Moditlo River Lodge,moditlo-river-lodge,2025-12-31,2026-01-02,2,2,1,32,available,38871.0,,19435.5,False,,,,1,1,0,0.0,38871.0,38871.0,38871.0,Luxury Double Room including two games drives per day,2025-11-29T13:59:36.298291
